example_idx,question_id,query_type,gold,pred,layer,rank,pos,token,attn_weight
10,17568,ate,yes,yes,13,3,179,Ċ,0.050781
10,17568,ate,yes,yes,13,4,20,Ċ,0.040771
10,17568,ate,yes,yes,13,5,181,assistant,0.040039
10,17568,ate,yes,yes,14,1,0,<|im_start|>,0.492188
10,17568,ate,yes,yes,14,2,182,Ċ,0.140625
10,17568,ate,yes,yes,14,3,179,Ċ,0.086426
10,17568,ate,yes,yes,14,4,180,<|im_start|>,0.029907
10,17568,ate,yes,yes,14,5,178,<|im_end|>,0.029663
10,17568,ate,yes,yes,15,1,0,<|im_start|>,0.449219
10,17568,ate,yes,yes,15,2,182,Ċ,0.120605
10,17568,ate,yes,yes,15,3,179,Ċ,0.098633
10,17568,ate,yes,yes,15,4,23,Ċ,0.046143
10,17568,ate,yes,yes,15,5,20,Ċ,0.025391
10,17568,ate,yes,yes,16,1,0,<|im_start|>,0.134766
10,17568,ate,yes,yes,16,2,182,Ċ,0.125977
10,17568,ate,yes,yes,16,3,20,Ċ,0.076660
10,17568,ate,yes,yes,16,4,179,Ċ,0.075684
10,17568,ate,yes,yes,16,5,15,.,0.069336
10,17568,ate,yes,yes,17,1,0,<|im_start|>,0.363281
10,17568,ate,yes,yes,17,2,182,Ċ,0.108887
10,17568,ate,yes,yes,17,3,20,Ċ,0.083008
10,17568,ate,yes,yes,17,4,179,Ċ,0.055664
10,17568,ate,yes,yes,17,5,12,'.,0.052734
10,17568,ate,yes,yes,18,1,0,<|im_start|>,0.245117
10,17568,ate,yes,yes,18,2,182,Ċ,0.176758
10,17568,ate,yes,yes,18,3,179,Ċ,0.110840
10,17568,ate,yes,yes,18,4,20,Ċ,0.051025
10,17568,ate,yes,yes,18,5,12,'.,0.039062
10,17568,ate,yes,yes,19,1,0,<|im_start|>,0.314453
10,17568,ate,yes,yes,19,2,182,Ċ,0.123535
10,17568,ate,yes,yes,19,3,12,'.,0.057129
10,17568,ate,yes,yes,19,4,7,yes,0.040039
10,17568,ate,yes,yes,19,5,23,Ċ,0.033936
10,17568,ate,yes,yes,20,1,0,<|im_start|>,0.437500
10,17568,ate,yes,yes,20,2,182,Ċ,0.094238
10,17568,ate,yes,yes,20,3,12,'.,0.032471
10,17568,ate,yes,yes,20,4,179,Ċ,0.032227
10,17568,ate,yes,yes,20,5,14,Ġexplanation,0.025391
10,17568,ate,yes,yes,21,1,182,Ċ,0.121582
10,17568,ate,yes,yes,21,2,7,yes,0.098145
10,17568,ate,yes,yes,21,3,18,.,0.081055
10,17568,ate,yes,yes,21,4,0,<|im_start|>,0.069336
10,17568,ate,yes,yes,21,5,177,?,0.065918
10,17568,ate,yes,yes,22,1,0,<|im_start|>,0.314453
10,17568,ate,yes,yes,22,2,7,yes,0.086426
10,17568,ate,yes,yes,22,3,182,Ċ,0.080566
10,17568,ate,yes,yes,22,4,11,no,0.065430
10,17568,ate,yes,yes,22,5,8,',0.048096
10,17568,ate,yes,yes,23,1,0,<|im_start|>,0.296875
10,17568,ate,yes,yes,23,2,182,Ċ,0.131836
10,17568,ate,yes,yes,23,3,177,?,0.091797
10,17568,ate,yes,yes,23,4,181,assistant,0.080078
10,17568,ate,yes,yes,23,5,179,Ċ,0.032715
10,17568,ate,yes,yes,24,1,0,<|im_start|>,0.196289
10,17568,ate,yes,yes,24,2,177,?,0.153320
10,17568,ate,yes,yes,24,3,182,Ċ,0.139648
10,17568,ate,yes,yes,24,4,181,assistant,0.091797
10,17568,ate,yes,yes,24,5,176,Ġsalary,0.067383
10,17568,ate,yes,yes,25,1,0,<|im_start|>,0.558594
10,17568,ate,yes,yes,25,2,182,Ċ,0.125000
10,17568,ate,yes,yes,25,3,7,yes,0.060791
10,17568,ate,yes,yes,25,4,181,assistant,0.039062
10,17568,ate,yes,yes,25,5,177,?,0.029541
10,17568,ate,yes,yes,26,1,0,<|im_start|>,0.320312
10,17568,ate,yes,yes,26,2,182,Ċ,0.126953
10,17568,ate,yes,yes,26,3,177,?,0.090820
10,17568,ate,yes,yes,26,4,181,assistant,0.038818
10,17568,ate,yes,yes,26,5,168,ĠWill,0.035645
10,17568,ate,yes,yes,27,1,0,<|im_start|>,0.225586
10,17568,ate,yes,yes,27,2,182,Ċ,0.144531
10,17568,ate,yes,yes,27,3,18,.,0.125977
10,17568,ate,yes,yes,27,4,7,yes,0.119141
10,17568,ate,yes,yes,27,5,177,?,0.071289
10,17568,ate,yes,yes,28,1,0,<|im_start|>,0.441406
10,17568,ate,yes,yes,28,2,182,Ċ,0.107910
10,17568,ate,yes,yes,28,3,181,assistant,0.079102
10,17568,ate,yes,yes,28,4,11,no,0.057129
10,17568,ate,yes,yes,28,5,18,.,0.052490
10,17568,ate,yes,yes,29,1,0,<|im_start|>,0.423828
10,17568,ate,yes,yes,29,2,7,yes,0.107422
10,17568,ate,yes,yes,29,3,182,Ċ,0.101074
10,17568,ate,yes,yes,29,4,181,assistant,0.086426
10,17568,ate,yes,yes,29,5,18,.,0.032959
10,17568,ate,yes,yes,30,1,0,<|im_start|>,0.378906
10,17568,ate,yes,yes,30,2,182,Ċ,0.123535
10,17568,ate,yes,yes,30,3,11,no,0.115234
10,17568,ate,yes,yes,30,4,7,yes,0.104980
10,17568,ate,yes,yes,30,5,181,assistant,0.072266
10,17568,ate,yes,yes,31,1,7,yes,0.201172
10,17568,ate,yes,yes,31,2,2,Ċ,0.143555
10,17568,ate,yes,yes,31,3,9,Ġor,0.096191
10,17568,ate,yes,yes,31,4,11,no,0.079102
10,17568,ate,yes,yes,31,5,182,Ċ,0.065430
10,17568,ate,yes,yes,32,1,2,Ċ,0.219727
10,17568,ate,yes,yes,32,2,11,no,0.167969
10,17568,ate,yes,yes,32,3,9,Ġor,0.166992
10,17568,ate,yes,yes,32,4,7,yes,0.130859
10,17568,ate,yes,yes,32,5,20,Ċ,0.033691
10,17568,ate,yes,yes,33,1,2,Ċ,0.318359
10,17568,ate,yes,yes,33,2,9,Ġor,0.208008
10,17568,ate,yes,yes,33,3,11,no,0.084473
10,17568,ate,yes,yes,33,4,7,yes,0.055176
10,17568,ate,yes,yes,33,5,25,Ġa,0.047363
10,17568,ate,yes,yes,34,1,182,Ċ,0.226562
10,17568,ate,yes,yes,34,2,9,Ġor,0.199219
10,17568,ate,yes,yes,34,3,2,Ċ,0.162109
10,17568,ate,yes,yes,34,4,181,assistant,0.127930
10,17568,ate,yes,yes,34,5,180,<|im_start|>,0.033203
10,17568,ate,yes,yes,35,1,182,Ċ,0.249023
10,17568,ate,yes,yes,35,2,9,Ġor,0.204102
10,17568,ate,yes,yes,35,3,2,Ċ,0.186523
10,17568,ate,yes,yes,35,4,181,assistant,0.079102
10,17568,ate,yes,yes,35,5,180,<|im_start|>,0.024414
11,5135,backadj,yes,no,0,1,131,Ċ,0.279297
11,5135,backadj,yes,no,0,2,128,Ċ,0.080566
11,5135,backadj,yes,no,0,3,130,assistant,0.036621
11,5135,backadj,yes,no,0,4,126,?,0.031738
11,5135,backadj,yes,no,0,5,3,Answer,0.030640
11,5135,backadj,yes,no,1,1,128,Ċ,0.147461
11,5135,backadj,yes,no,1,2,131,Ċ,0.139648
11,5135,backadj,yes,no,1,3,130,assistant,0.070312
11,5135,backadj,yes,no,1,4,129,<|im_start|>,0.041748
11,5135,backadj,yes,no,1,5,126,?,0.039307
11,5135,backadj,yes,no,2,1,131,Ċ,0.193359
11,5135,backadj,yes,no,2,2,130,assistant,0.165039
11,5135,backadj,yes,no,2,3,128,Ċ,0.143555
11,5135,backadj,yes,no,2,4,129,<|im_start|>,0.060547
11,5135,backadj,yes,no,2,5,126,?,0.024902
11,5135,backadj,yes,no,3,1,0,<|im_start|>,0.582031
11,5135,backadj,yes,no,3,2,23,Ċ,0.060547
11,5135,backadj,yes,no,3,3,131,Ċ,0.046143
11,5135,backadj,yes,no,3,4,128,Ċ,0.046143
11,5135,backadj,yes,no,3,5,130,assistant,0.034912
11,5135,backadj,yes,no,4,1,0,<|im_start|>,0.714844
11,5135,backadj,yes,no,4,2,130,assistant,0.067383
11,5135,backadj,yes,no,4,3,131,Ċ,0.038818
11,5135,backadj,yes,no,4,4,128,Ċ,0.031982
11,5135,backadj,yes,no,4,5,23,Ċ,0.023682
11,5135,backadj,yes,no,5,1,0,<|im_start|>,0.785156
11,5135,backadj,yes,no,5,2,131,Ċ,0.072754
11,5135,backadj,yes,no,5,3,130,assistant,0.039062
11,5135,backadj,yes,no,5,4,129,<|im_start|>,0.021606
11,5135,backadj,yes,no,5,5,3,Answer,0.011902
11,5135,backadj,yes,no,6,1,0,<|im_start|>,0.597656
11,5135,backadj,yes,no,6,2,131,Ċ,0.059082
11,5135,backadj,yes,no,6,3,23,Ċ,0.041748
11,5135,backadj,yes,no,6,4,130,assistant,0.041016
11,5135,backadj,yes,no,6,5,128,Ċ,0.031982
11,5135,backadj,yes,no,7,1,0,<|im_start|>,0.628906
11,5135,backadj,yes,no,7,2,131,Ċ,0.078613
11,5135,backadj,yes,no,7,3,130,assistant,0.026367
11,5135,backadj,yes,no,7,4,3,Answer,0.024658
11,5135,backadj,yes,no,7,5,23,Ċ,0.024048
11,5135,backadj,yes,no,8,1,0,<|im_start|>,0.388672
11,5135,backadj,yes,no,8,2,20,Ċ,0.108887
11,5135,backadj,yes,no,8,3,128,Ċ,0.073242
11,5135,backadj,yes,no,8,4,131,Ċ,0.065918
11,5135,backadj,yes,no,8,5,23,Ċ,0.045654
11,5135,backadj,yes,no,9,1,0,<|im_start|>,0.621094
11,5135,backadj,yes,no,9,2,131,Ċ,0.086914
11,5135,backadj,yes,no,9,3,128,Ċ,0.066406
11,5135,backadj,yes,no,9,4,130,assistant,0.043945
11,5135,backadj,yes,no,9,5,20,Ċ,0.037598
11,5135,backadj,yes,no,10,1,0,<|im_start|>,0.410156
11,5135,backadj,yes,no,10,2,131,Ċ,0.142578
11,5135,backadj,yes,no,10,3,20,Ċ,0.081543
11,5135,backadj,yes,no,10,4,128,Ċ,0.078613
11,5135,backadj,yes,no,10,5,23,Ċ,0.031006
11,5135,backadj,yes,no,11,1,0,<|im_start|>,0.480469
11,5135,backadj,yes,no,11,2,131,Ċ,0.142578
11,5135,backadj,yes,no,11,3,128,Ċ,0.040527
11,5135,backadj,yes,no,11,4,20,Ċ,0.024536
11,5135,backadj,yes,no,11,5,130,assistant,0.022583
11,5135,backadj,yes,no,12,1,0,<|im_start|>,0.355469
11,5135,backadj,yes,no,12,2,131,Ċ,0.150391
11,5135,backadj,yes,no,12,3,128,Ċ,0.065918
11,5135,backadj,yes,no,12,4,12,'.,0.050049
11,5135,backadj,yes,no,12,5,11,no,0.045898
11,5135,backadj,yes,no,13,1,0,<|im_start|>,0.617188
11,5135,backadj,yes,no,13,2,128,Ċ,0.057861
11,5135,backadj,yes,no,13,3,131,Ċ,0.056641
11,5135,backadj,yes,no,13,4,130,assistant,0.039062
11,5135,backadj,yes,no,13,5,20,Ċ,0.034668
11,5135,backadj,yes,no,14,1,0,<|im_start|>,0.492188
11,5135,backadj,yes,no,14,2,131,Ċ,0.138672
11,5135,backadj,yes,no,14,3,128,Ċ,0.085938
11,5135,backadj,yes,no,14,4,127,<|im_end|>,0.033691
11,5135,backadj,yes,no,14,5,129,<|im_start|>,0.031128
11,5135,backadj,yes,no,15,1,0,<|im_start|>,0.431641
11,5135,backadj,yes,no,15,2,131,Ċ,0.116211
11,5135,backadj,yes,no,15,3,128,Ċ,0.083496
11,5135,backadj,yes,no,15,4,23,Ċ,0.039795
11,5135,backadj,yes,no,15,5,126,?,0.032715
11,5135,backadj,yes,no,16,1,0,<|im_start|>,0.145508
11,5135,backadj,yes,no,16,2,131,Ċ,0.117188
11,5135,backadj,yes,no,16,3,128,Ċ,0.103027
11,5135,backadj,yes,no,16,4,20,Ċ,0.071289
11,5135,backadj,yes,no,16,5,15,.,0.067383
11,5135,backadj,yes,no,17,1,0,<|im_start|>,0.367188
11,5135,backadj,yes,no,17,2,131,Ċ,0.101562
11,5135,backadj,yes,no,17,3,20,Ċ,0.087402
11,5135,backadj,yes,no,17,4,12,'.,0.056641
11,5135,backadj,yes,no,17,5,23,Ċ,0.052490
11,5135,backadj,yes,no,18,1,0,<|im_start|>,0.238281
11,5135,backadj,yes,no,18,2,131,Ċ,0.170898
11,5135,backadj,yes,no,18,3,128,Ċ,0.093262
11,5135,backadj,yes,no,18,4,20,Ċ,0.057861
11,5135,backadj,yes,no,18,5,12,'.,0.052979
11,5135,backadj,yes,no,19,1,0,<|im_start|>,0.294922
11,5135,backadj,yes,no,19,2,131,Ċ,0.125977
11,5135,backadj,yes,no,19,3,12,'.,0.053467
11,5135,backadj,yes,no,19,4,7,yes,0.034424
11,5135,backadj,yes,no,19,5,128,Ċ,0.032227
11,5135,backadj,yes,no,20,1,0,<|im_start|>,0.406250
11,5135,backadj,yes,no,20,2,131,Ċ,0.094727
11,5135,backadj,yes,no,20,3,128,Ċ,0.036133
11,5135,backadj,yes,no,20,4,12,'.,0.036133
11,5135,backadj,yes,no,20,5,7,yes,0.027832
11,5135,backadj,yes,no,21,1,131,Ċ,0.105957
11,5135,backadj,yes,no,21,2,18,.,0.082031
11,5135,backadj,yes,no,21,3,7,yes,0.081055
11,5135,backadj,yes,no,21,4,14,Ġexplanation,0.071777
11,5135,backadj,yes,no,21,5,11,no,0.068848
11,5135,backadj,yes,no,22,1,0,<|im_start|>,0.330078
11,5135,backadj,yes,no,22,2,7,yes,0.089844
11,5135,backadj,yes,no,22,3,11,no,0.071289
11,5135,backadj,yes,no,22,4,131,Ċ,0.070801
11,5135,backadj,yes,no,22,5,8,',0.045898
11,5135,backadj,yes,no,23,1,0,<|im_start|>,0.314453
11,5135,backadj,yes,no,23,2,131,Ċ,0.129883
11,5135,backadj,yes,no,23,3,130,assistant,0.077637
11,5135,backadj,yes,no,23,4,126,?,0.048584
11,5135,backadj,yes,no,23,5,122,Ġthan,0.030029
11,5135,backadj,yes,no,24,1,0,<|im_start|>,0.202148
11,5135,backadj,yes,no,24,2,131,Ċ,0.149414
11,5135,backadj,yes,no,24,3,126,?,0.109375
11,5135,backadj,yes,no,24,4,130,assistant,0.078613
11,5135,backadj,yes,no,24,5,17,Ġpunctuation,0.053955
11,5135,backadj,yes,no,25,1,0,<|im_start|>,0.570312
11,5135,backadj,yes,no,25,2,131,Ċ,0.125977
11,5135,backadj,yes,no,25,3,7,yes,0.048340
11,5135,backadj,yes,no,25,4,130,assistant,0.031494
11,5135,backadj,yes,no,25,5,11,no,0.026733
11,5135,backadj,yes,no,26,1,0,<|im_start|>,0.369141
11,5135,backadj,yes,no,26,2,131,Ċ,0.099121
11,5135,backadj,yes,no,26,3,122,Ġthan,0.058594
11,5135,backadj,yes,no,26,4,126,?,0.040527
11,5135,backadj,yes,no,26,5,130,assistant,0.031006
11,5135,backadj,yes,no,27,1,0,<|im_start|>,0.275391
11,5135,backadj,yes,no,27,2,131,Ċ,0.134766
11,5135,backadj,yes,no,27,3,11,no,0.121582
11,5135,backadj,yes,no,27,4,18,.,0.092285
11,5135,backadj,yes,no,27,5,7,yes,0.076172
11,5135,backadj,yes,no,28,1,0,<|im_start|>,0.382812
11,5135,backadj,yes,no,28,2,131,Ċ,0.135742
11,5135,backadj,yes,no,28,3,130,assistant,0.067383
11,5135,backadj,yes,no,28,4,11,no,0.056152
11,5135,backadj,yes,no,28,5,18,.,0.053955
11,5135,backadj,yes,no,29,1,0,<|im_start|>,0.371094
11,5135,backadj,yes,no,29,2,131,Ċ,0.113281
11,5135,backadj,yes,no,29,3,11,no,0.086914
11,5135,backadj,yes,no,29,4,130,assistant,0.078613
11,5135,backadj,yes,no,29,5,7,yes,0.052002
11,5135,backadj,yes,no,30,1,0,<|im_start|>,0.414062
11,5135,backadj,yes,no,30,2,11,no,0.161133
11,5135,backadj,yes,no,30,3,131,Ċ,0.093262
11,5135,backadj,yes,no,30,4,7,yes,0.065918
11,5135,backadj,yes,no,30,5,130,assistant,0.058594
11,5135,backadj,yes,no,31,1,11,no,0.210938
11,5135,backadj,yes,no,31,2,2,Ċ,0.125000
11,5135,backadj,yes,no,31,3,7,yes,0.110840
11,5135,backadj,yes,no,31,4,9,Ġor,0.084961
11,5135,backadj,yes,no,31,5,130,assistant,0.060059
11,5135,backadj,yes,no,32,1,2,Ċ,0.197266
11,5135,backadj,yes,no,32,2,11,no,0.193359
11,5135,backadj,yes,no,32,3,9,Ġor,0.144531
11,5135,backadj,yes,no,32,4,7,yes,0.072754
11,5135,backadj,yes,no,32,5,131,Ċ,0.045166
11,5135,backadj,yes,no,33,1,2,Ċ,0.275391
11,5135,backadj,yes,no,33,2,9,Ġor,0.162109
11,5135,backadj,yes,no,33,3,11,no,0.092285
11,5135,backadj,yes,no,33,4,87,Ġ,0.042480
11,5135,backadj,yes,no,33,5,7,yes,0.040283
11,5135,backadj,yes,no,34,1,131,Ċ,0.229492
11,5135,backadj,yes,no,34,2,9,Ġor,0.166992
11,5135,backadj,yes,no,34,3,2,Ċ,0.137695
11,5135,backadj,yes,no,34,4,130,assistant,0.103516
11,5135,backadj,yes,no,34,5,87,Ġ,0.045654
11,5135,backadj,yes,no,35,1,131,Ċ,0.225586
11,5135,backadj,yes,no,35,2,2,Ċ,0.197266
11,5135,backadj,yes,no,35,3,9,Ġor,0.186523
11,5135,backadj,yes,no,35,4,130,assistant,0.078613
11,5135,backadj,yes,no,35,5,87,Ġ,0.047852
12,20363,ett,yes,no,0,1,172,Ċ,0.275391
12,20363,ett,yes,no,0,2,169,Ċ,0.080566
12,20363,ett,yes,no,0,3,171,assistant,0.039551
12,20363,ett,yes,no,0,4,167,?,0.033447
12,20363,ett,yes,no,0,5,3,Answer,0.028320
12,20363,ett,yes,no,1,1,172,Ċ,0.142578
12,20363,ett,yes,no,1,2,169,Ċ,0.142578
12,20363,ett,yes,no,1,3,171,assistant,0.072266
12,20363,ett,yes,no,1,4,167,?,0.049316
12,20363,ett,yes,no,1,5,170,<|im_start|>,0.044434
12,20363,ett,yes,no,2,1,172,Ċ,0.203125
12,20363,ett,yes,no,2,2,171,assistant,0.181641
12,20363,ett,yes,no,2,3,169,Ċ,0.154297
12,20363,ett,yes,no,2,4,170,<|im_start|>,0.060791
12,20363,ett,yes,no,2,5,3,Answer,0.031738
12,20363,ett,yes,no,3,1,0,<|im_start|>,0.621094
12,20363,ett,yes,no,3,2,23,Ċ,0.074219
12,20363,ett,yes,no,3,3,172,Ċ,0.049072
12,20363,ett,yes,no,3,4,169,Ċ,0.042480
12,20363,ett,yes,no,3,5,171,assistant,0.041748
12,20363,ett,yes,no,4,1,0,<|im_start|>,0.722656
12,20363,ett,yes,no,4,2,171,assistant,0.074219
12,20363,ett,yes,no,4,3,172,Ċ,0.041504
12,20363,ett,yes,no,4,4,23,Ċ,0.035156
12,20363,ett,yes,no,4,5,169,Ċ,0.030762
12,20363,ett,yes,no,5,1,0,<|im_start|>,0.777344
12,20363,ett,yes,no,5,2,172,Ċ,0.076172
12,20363,ett,yes,no,5,3,171,assistant,0.043701
12,20363,ett,yes,no,5,4,170,<|im_start|>,0.020630
12,20363,ett,yes,no,5,5,3,Answer,0.011169
12,20363,ett,yes,no,6,1,0,<|im_start|>,0.585938
12,20363,ett,yes,no,6,2,172,Ċ,0.055908
12,20363,ett,yes,no,6,3,23,Ċ,0.051514
12,20363,ett,yes,no,6,4,171,assistant,0.047852
12,20363,ett,yes,no,6,5,169,Ċ,0.032959
12,20363,ett,yes,no,7,1,0,<|im_start|>,0.628906
12,20363,ett,yes,no,7,2,172,Ċ,0.071289
12,20363,ett,yes,no,7,3,171,assistant,0.028442
12,20363,ett,yes,no,7,4,23,Ċ,0.027588
12,20363,ett,yes,no,7,5,3,Answer,0.022827
12,20363,ett,yes,no,8,1,0,<|im_start|>,0.398438
12,20363,ett,yes,no,8,2,20,Ċ,0.116211
12,20363,ett,yes,no,8,3,172,Ċ,0.071289
12,20363,ett,yes,no,8,4,169,Ċ,0.062500
12,20363,ett,yes,no,8,5,171,assistant,0.046631
12,20363,ett,yes,no,9,1,0,<|im_start|>,0.609375
12,20363,ett,yes,no,9,2,172,Ċ,0.091309
12,20363,ett,yes,no,9,3,169,Ċ,0.076660
12,20363,ett,yes,no,9,4,171,assistant,0.049805
12,20363,ett,yes,no,9,5,20,Ċ,0.034424
12,20363,ett,yes,no,10,1,0,<|im_start|>,0.417969
12,20363,ett,yes,no,10,2,172,Ċ,0.132812
12,20363,ett,yes,no,10,3,20,Ċ,0.087402
12,20363,ett,yes,no,10,4,169,Ċ,0.083496
12,20363,ett,yes,no,10,5,23,Ċ,0.039307
12,20363,ett,yes,no,11,1,0,<|im_start|>,0.503906
12,20363,ett,yes,no,11,2,172,Ċ,0.135742
12,20363,ett,yes,no,11,3,169,Ċ,0.036865
12,20363,ett,yes,no,11,4,171,assistant,0.027100
12,20363,ett,yes,no,11,5,20,Ċ,0.025391
12,20363,ett,yes,no,12,1,0,<|im_start|>,0.375000
12,20363,ett,yes,no,12,2,172,Ċ,0.131836
12,20363,ett,yes,no,12,3,169,Ċ,0.064941
12,20363,ett,yes,no,12,4,11,no,0.044678
12,20363,ett,yes,no,12,5,20,Ċ,0.042969
12,20363,ett,yes,no,13,1,0,<|im_start|>,0.609375
12,20363,ett,yes,no,13,2,172,Ċ,0.052734
12,20363,ett,yes,no,13,3,169,Ċ,0.048096
12,20363,ett,yes,no,13,4,20,Ċ,0.042725
12,20363,ett,yes,no,13,5,171,assistant,0.041016
12,20363,ett,yes,no,14,1,0,<|im_start|>,0.496094
12,20363,ett,yes,no,14,2,172,Ċ,0.139648
12,20363,ett,yes,no,14,3,169,Ċ,0.086426
12,20363,ett,yes,no,14,4,170,<|im_start|>,0.033936
12,20363,ett,yes,no,14,5,168,<|im_end|>,0.031738
12,20363,ett,yes,no,15,1,0,<|im_start|>,0.449219
12,20363,ett,yes,no,15,2,172,Ċ,0.118652
12,20363,ett,yes,no,15,3,169,Ċ,0.100586
12,20363,ett,yes,no,15,4,23,Ċ,0.057617
12,20363,ett,yes,no,15,5,20,Ċ,0.028687
12,20363,ett,yes,no,16,1,0,<|im_start|>,0.141602
12,20363,ett,yes,no,16,2,172,Ċ,0.125000
12,20363,ett,yes,no,16,3,169,Ċ,0.083008
12,20363,ett,yes,no,16,4,20,Ċ,0.073730
12,20363,ett,yes,no,16,5,15,.,0.068359
12,20363,ett,yes,no,17,1,0,<|im_start|>,0.353516
12,20363,ett,yes,no,17,2,172,Ċ,0.109375
12,20363,ett,yes,no,17,3,20,Ċ,0.094238
12,20363,ett,yes,no,17,4,169,Ċ,0.057129
12,20363,ett,yes,no,17,5,12,'.,0.055176
12,20363,ett,yes,no,18,1,0,<|im_start|>,0.249023
12,20363,ett,yes,no,18,2,172,Ċ,0.173828
12,20363,ett,yes,no,18,3,169,Ċ,0.107910
12,20363,ett,yes,no,18,4,20,Ċ,0.056396
12,20363,ett,yes,no,18,5,12,'.,0.039307
12,20363,ett,yes,no,19,1,0,<|im_start|>,0.339844
12,20363,ett,yes,no,19,2,172,Ċ,0.120605
12,20363,ett,yes,no,19,3,12,'.,0.054199
12,20363,ett,yes,no,19,4,23,Ċ,0.032959
12,20363,ett,yes,no,19,5,171,assistant,0.032471
12,20363,ett,yes,no,20,1,0,<|im_start|>,0.435547
12,20363,ett,yes,no,20,2,172,Ċ,0.096191
12,20363,ett,yes,no,20,3,169,Ċ,0.039551
12,20363,ett,yes,no,20,4,12,'.,0.032471
12,20363,ett,yes,no,20,5,20,Ċ,0.022583
12,20363,ett,yes,no,21,1,172,Ċ,0.120117
12,20363,ett,yes,no,21,2,7,yes,0.092773
12,20363,ett,yes,no,21,3,0,<|im_start|>,0.076660
12,20363,ett,yes,no,21,4,11,no,0.073730
12,20363,ett,yes,no,21,5,18,.,0.071777
12,20363,ett,yes,no,22,1,0,<|im_start|>,0.310547
12,20363,ett,yes,no,22,2,7,yes,0.081055
12,20363,ett,yes,no,22,3,172,Ċ,0.075195
12,20363,ett,yes,no,22,4,11,no,0.068359
12,20363,ett,yes,no,22,5,8,',0.044678
12,20363,ett,yes,no,23,1,0,<|im_start|>,0.279297
12,20363,ett,yes,no,23,2,172,Ċ,0.129883
12,20363,ett,yes,no,23,3,167,?,0.091797
12,20363,ett,yes,no,23,4,171,assistant,0.085938
12,20363,ett,yes,no,23,5,169,Ċ,0.042969
12,20363,ett,yes,no,24,1,0,<|im_start|>,0.211914
12,20363,ett,yes,no,24,2,172,Ċ,0.138672
12,20363,ett,yes,no,24,3,167,?,0.131836
12,20363,ett,yes,no,24,4,171,assistant,0.083984
12,20363,ett,yes,no,24,5,166,Ġfood,0.053711
12,20363,ett,yes,no,25,1,0,<|im_start|>,0.511719
12,20363,ett,yes,no,25,2,172,Ċ,0.134766
12,20363,ett,yes,no,25,3,7,yes,0.059570
12,20363,ett,yes,no,25,4,171,assistant,0.033691
12,20363,ett,yes,no,25,5,167,?,0.030640
12,20363,ett,yes,no,26,1,0,<|im_start|>,0.281250
12,20363,ett,yes,no,26,2,172,Ċ,0.150391
12,20363,ett,yes,no,26,3,167,?,0.080566
12,20363,ett,yes,no,26,4,171,assistant,0.042969
12,20363,ett,yes,no,26,5,169,Ċ,0.039307
12,20363,ett,yes,no,27,1,0,<|im_start|>,0.221680
12,20363,ett,yes,no,27,2,172,Ċ,0.155273
12,20363,ett,yes,no,27,3,18,.,0.122559
12,20363,ett,yes,no,27,4,7,yes,0.108887
12,20363,ett,yes,no,27,5,11,no,0.081055
12,20363,ett,yes,no,28,1,0,<|im_start|>,0.441406
12,20363,ett,yes,no,28,2,172,Ċ,0.121094
12,20363,ett,yes,no,28,3,171,assistant,0.089355
12,20363,ett,yes,no,28,4,11,no,0.048340
12,20363,ett,yes,no,28,5,18,.,0.045654
12,20363,ett,yes,no,29,1,0,<|im_start|>,0.437500
12,20363,ett,yes,no,29,2,7,yes,0.108887
12,20363,ett,yes,no,29,3,172,Ċ,0.092773
12,20363,ett,yes,no,29,4,171,assistant,0.092773
12,20363,ett,yes,no,29,5,18,.,0.026123
12,20363,ett,yes,no,30,1,0,<|im_start|>,0.406250
12,20363,ett,yes,no,30,2,11,no,0.130859
12,20363,ett,yes,no,30,3,172,Ċ,0.107422
12,20363,ett,yes,no,30,4,7,yes,0.093750
12,20363,ett,yes,no,30,5,171,assistant,0.072266
12,20363,ett,yes,no,31,1,7,yes,0.159180
12,20363,ett,yes,no,31,2,11,no,0.147461
12,20363,ett,yes,no,31,3,2,Ċ,0.143555
12,20363,ett,yes,no,31,4,9,Ġor,0.101562
12,20363,ett,yes,no,31,5,171,assistant,0.067871
12,20363,ett,yes,no,32,1,11,no,0.223633
12,20363,ett,yes,no,32,2,2,Ċ,0.197266
12,20363,ett,yes,no,32,3,9,Ġor,0.156250
12,20363,ett,yes,no,32,4,7,yes,0.124512
12,20363,ett,yes,no,32,5,20,Ċ,0.032471
12,20363,ett,yes,no,33,1,2,Ċ,0.314453
12,20363,ett,yes,no,33,2,9,Ġor,0.197266
12,20363,ett,yes,no,33,3,11,no,0.106445
12,20363,ett,yes,no,33,4,7,yes,0.055908
12,20363,ett,yes,no,33,5,25,Ġa,0.040283
12,20363,ett,yes,no,34,1,172,Ċ,0.245117
12,20363,ett,yes,no,34,2,9,Ġor,0.194336
12,20363,ett,yes,no,34,3,2,Ċ,0.152344
12,20363,ett,yes,no,34,4,171,assistant,0.128906
12,20363,ett,yes,no,34,5,170,<|im_start|>,0.034424
12,20363,ett,yes,no,35,1,172,Ċ,0.251953
12,20363,ett,yes,no,35,2,9,Ġor,0.200195
12,20363,ett,yes,no,35,3,2,Ċ,0.181641
12,20363,ett,yes,no,35,4,171,assistant,0.087402
12,20363,ett,yes,no,35,5,170,<|im_start|>,0.028442
